Step,Action
1495.0,5
1500.0,2
1505.0,5
1510.0,2
1515.0,5
1520.0,2
1525.0,5
1530.0,0
1535.0,5
1540.0,0
1545.0,5
1550.0,0
1555.0,5
1560.0,0
1565.0,5
1570.0,0
1575.0,6
1580.0,0
1585.0,6
1590.0,4
1595.0,6
1600.0,4
1605.0,2
1610.0,4
1615.0,2
1620.0,3
1625.0,2
1630.0,3
1635.0,1
1640.0,3
1645.0,1
1650.0,3
1655.0,1
1660.0,3
1665.0,5
1670.0,3
1675.0,5
1680.0,0
1685.0,5
1690.0,0
1695.0,2
1700.0,0
1705.0,2
1710.0,3
1715.0,2
1720.0,3
1725.0,4
1730.0,3
1735.0,4
1740.0,3
1745.0,4
1750.0,3
1755.0,5
1760.0,3
1765.0,5
1770.0,1
1775.0,5
1780.0,1
1785.0,0
1790.0,1
1795.0,0
1800.0,6
1805.0,0
1810.0,6
1815.0,3
1820.0,6
1825.0,3
1830.0,6
1835.0,3
1840.0,6
1845.0,1
1850.0,6
1855.0,1
1860.0,6
1865.0,1
1870.0,6
1875.0,2
1880.0,6
1885.0,2
1890.0,6
1895.0,2
1900.0,6
1905.0,6
1910.0,4
1915.0,6
1920.0,4
1925.0,1
1930.0,4
1935.0,1
1940.0,5
1945.0,1
1950.0,5
1955.0,2
1960.0,5
1965.0,2
1970.0,5
1975.0,2
1980.0,5
1985.0,0
1990.0,5
1995.0,0
2000.0,4
2005.0,0
2010.0,4
2015.0,6
2020.0,4
2025.0,6
2030.0,5
2035.0,6
2040.0,5
2045.0,3
2050.0,5
2055.0,3
2060.0,5
2065.0,3
2070.0,5
2075.0,2
2080.0,5
2085.0,2
2090.0,5
2095.0,2
2100.0,5
2105.0,6
2110.0,5
2115.0,6
2120.0,5
2125.0,6
2130.0,5
2135.0,6
2140.0,5
2145.0,6
2150.0,1
2155.0,6
2160.0,1
2165.0,4
2170.0,1
2175.0,4
2180.0,2
2185.0,4
2190.0,2
2195.0,3
2200.0,2
2205.0,3
2210.0,2
2215.0,3
2220.0,2
2225.0,0
2230.0,2
2235.0,0
2240.0,0
2245.0,1
2250.0,0
2255.0,1
2260.0,4
2265.0,1
2270.0,4
2275.0,4
2280.0,3
2285.0,4
2290.0,3
2295.0,0
2300.0,3
2305.0,0
2310.0,1
2315.0,0
2320.0,1
2325.0,4
2330.0,1
2335.0,4
2340.0,5
2345.0,4
2350.0,5
2355.0,2
2360.0,5
2365.0,2
2370.0,4
2375.0,2
2380.0,4
2385.0,0
2390.0,4
2395.0,0
2400.0,6
2405.0,0
2410.0,6
2415.0,5
2420.0,6
2425.0,5
2430.0,6
2435.0,5
2440.0,6
2445.0,0
2450.0,6
2455.0,0
2460.0,5
2465.0,0
2470.0,5
2475.0,1
2480.0,5
2485.0,1
2490.0,0
2495.0,1
2500.0,0
2505.0,3
2510.0,0
2515.0,3
2520.0,3
2525.0,1
2530.0,3
2535.0,1
2540.0,1
2545.0,0
2550.0,1
2555.0,0
2560.0,5
2565.0,0
2570.0,5
2575.0,2
2580.0,5
2585.0,2
2590.0,2
2595.0,4
2600.0,2
2605.0,4
2610.0,3
2615.0,4
2620.0,3
2625.0,3
2630.0,6
2635.0,3
2640.0,6
2645.0,3
2650.0,6
2655.0,3
2660.0,4
2665.0,3
2670.0,4
2675.0,4
2680.0,0
2685.0,4
2690.0,0
2695.0,6
2700.0,0
2705.0,6
2710.0,3
2715.0,6
2720.0,3
2725.0,3
2730.0,4
2735.0,3
2740.0,4
2745.0,0
2750.0,4
2755.0,0
2760.0,1
2765.0,0
2770.0,1
2775.0,5
2780.0,1
2785.0,5
2790.0,2
2795.0,5
2800.0,2
2805.0,0
2810.0,2
2815.0,0
2820.0,0
2825.0,0
2830.0,3
2835.0,0
2840.0,3
2845.0,3
2850.0,4
2855.0,3
2860.0,4
2865.0,0
2870.0,4
2875.0,0
2880.0,6
2885.0,0
2890.0,6
2895.0,1
2900.0,6
2905.0,1
2910.0,5
2915.0,1
2920.0,5
2925.0,6
2930.0,5
2935.0,6
2940.0,4
2945.0,6
2950.0,4
2955.0,3
2960.0,4
2965.0,3
2970.0,5
2975.0,3
2980.0,5
2985.0,4
2990.0,5
2995.0,4
3000.0,3
3005.0,4
3010.0,3
3015.0,2
3020.0,3
3025.0,2
3030.0,4
3035.0,2
3040.0,4
3045.0,0
3050.0,4
3055.0,0
3060.0,3
3065.0,0
3070.0,3
3075.0,1
3080.0,3
3085.0,1
3090.0,0
3095.0,1
3100.0,0
3105.0,3
3110.0,0
3115.0,3
3120.0,5
3125.0,3
3130.0,5
3135.0,5
3140.0,3
3145.0,5
3150.0,3
3155.0,1
3160.0,3
3165.0,1
3170.0,1
3175.0,1
3180.0,0
3185.0,1
3190.0,0
3195.0,1
3200.0,0
3205.0,1
3210.0,0
3215.0,1
3220.0,0
3225.0,5
3230.0,0
3235.0,5
3240.0,2
3245.0,5
3250.0,2
3255.0,0
3260.0,2
3265.0,0
3270.0,4
3275.0,0
3280.0,4
3285.0,6
3290.0,4
3295.0,6
3300.0,3
3305.0,6
3310.0,3
3315.0,4
3320.0,3
3325.0,4
3330.0,2
3335.0,4
3340.0,2
3345.0,3
3350.0,2
3355.0,3
3360.0,1
3365.0,3
3370.0,1
3375.0,4
3380.0,1
3385.0,4
3390.0,3
3395.0,4
3400.0,3
3405.0,1
3410.0,3
3415.0,1
3420.0,2
3425.0,1
3430.0,2
3435.0,3
3440.0,2
3445.0,3
3450.0,2
3455.0,3
3460.0,2
3465.0,3
3470.0,2
3475.0,3
3480.0,6
3485.0,3
3490.0,6
3495.0,4
3500.0,6
3505.0,4
3510.0,3
3515.0,4
3520.0,3
3525.0,2
3530.0,3
3535.0,2
3540.0,2
3545.0,2
3550.0,2
3555.0,6
3560.0,2
3565.0,6
3570.0,0
3575.0,6
3580.0,0
3585.0,3
3590.0,0
3595.0,3
