Step,Action
1700.0,1
1705.0,2
1710.0,1
1715.0,2
1720.0,1
1725.0,1
1730.0,2
1735.0,1
1740.0,2
1745.0,1
1750.0,2
1755.0,1
1760.0,0
1765.0,1
1770.0,0
1775.0,1
1780.0,0
1785.0,1
1790.0,1
1795.0,1
1800.0,1
1805.0,0
1810.0,1
1815.0,0
1820.0,0
1825.0,0
1830.0,2
1835.0,0
1840.0,2
1845.0,0
1850.0,2
1855.0,0
1860.0,0
1865.0,1
1870.0,0
1875.0,1
1880.0,1
1885.0,2
1890.0,1
1895.0,2
1900.0,2
1905.0,1
1910.0,2
1915.0,1
1920.0,1
1925.0,2
1930.0,1
1935.0,2
1940.0,2
1945.0,0
1950.0,2
1955.0,0
1960.0,0
1965.0,0
1970.0,0
1975.0,1
1980.0,0
1985.0,1
1990.0,0
1995.0,1
2000.0,0
2005.0,1
2010.0,0
2015.0,1
2020.0,2
2025.0,1
2030.0,2
2035.0,1
2040.0,2
2045.0,1
2050.0,2
2055.0,1
2060.0,2
2065.0,2
2070.0,2
2075.0,2
2080.0,1
2085.0,2
2090.0,1
2095.0,2
2100.0,1
2105.0,2
2110.0,0
2115.0,2
2120.0,0
2125.0,2
2130.0,0
2135.0,2
2140.0,1
2145.0,2
2150.0,1
2155.0,1
2160.0,0
2165.0,1
2170.0,0
2175.0,0
2180.0,2
2185.0,0
2190.0,2
2195.0,2
2200.0,0
2205.0,2
2210.0,0
2215.0,0
2220.0,2
2225.0,0
2230.0,2
2235.0,0
2240.0,2
2245.0,0
2250.0,1
2255.0,0
2260.0,1
2265.0,2
2270.0,1
2275.0,2
2280.0,2
2285.0,1
2290.0,2
2295.0,1
2300.0,1
2305.0,2
2310.0,1
2315.0,2
2320.0,2
2325.0,1
2330.0,2
2335.0,1
2340.0,0
2345.0,1
2350.0,0
2355.0,2
2360.0,0
2365.0,2
2370.0,1
2375.0,2
2380.0,1
2385.0,0
2390.0,1
2395.0,0
2400.0,2
2405.0,0
2410.0,2
2415.0,2
2420.0,0
2425.0,2
2430.0,0
2435.0,0
2440.0,2
2445.0,0
2450.0,2
2455.0,1
2460.0,2
2465.0,1
2470.0,2
2475.0,1
2480.0,2
2485.0,2
2490.0,1
2495.0,2
2500.0,1
2505.0,1
2510.0,2
2515.0,1
2520.0,2
2525.0,0
2530.0,2
2535.0,0
2540.0,0
2545.0,1
2550.0,0
2555.0,1
2560.0,2
2565.0,1
2570.0,2
2575.0,2
2580.0,2
2585.0,1
2590.0,2
2595.0,1
2600.0,0
2605.0,1
2610.0,0
2615.0,1
2620.0,0
2625.0,1
2630.0,2
2635.0,1
2640.0,2
2645.0,2
2650.0,2
2655.0,2
2660.0,0
2665.0,2
2670.0,0
2675.0,1
2680.0,0
2685.0,1
2690.0,2
2695.0,1
2700.0,2
2705.0,0
2710.0,2
2715.0,0
2720.0,2
2725.0,0
2730.0,2
2735.0,1
2740.0,2
2745.0,1
2750.0,0
2755.0,1
2760.0,0
2765.0,2
2770.0,0
2775.0,2
2780.0,0
2785.0,2
2790.0,0
2795.0,2
2800.0,0
2805.0,2
2810.0,1
2815.0,2
2820.0,1
2825.0,1
2830.0,1
2835.0,2
2840.0,1
2845.0,2
2850.0,1
2855.0,2
2860.0,1
2865.0,0
2870.0,1
2875.0,0
2880.0,1
2885.0,0
2890.0,1
2895.0,0
2900.0,1
2905.0,0
2910.0,0
2915.0,1
2920.0,0
2925.0,1
2930.0,1
2935.0,2
2940.0,1
2945.0,2
2950.0,0
2955.0,2
2960.0,0
2965.0,0
2970.0,2
2975.0,0
2980.0,2
2985.0,1
2990.0,2
2995.0,1
3000.0,0
3005.0,1
3010.0,0
3015.0,0
3020.0,1
3025.0,0
3030.0,1
3035.0,0
3040.0,1
3045.0,0
3050.0,0
3055.0,0
3060.0,1
3065.0,0
3070.0,1
3075.0,0
3080.0,1
3085.0,0
3090.0,0
3095.0,1
3100.0,0
3105.0,1
3110.0,1
3115.0,0
3120.0,1
3125.0,0
3130.0,0
3135.0,2
3140.0,0
3145.0,2
3150.0,2
3155.0,0
3160.0,2
3165.0,0
3170.0,2
3175.0,0
3180.0,2
3185.0,2
3190.0,1
3195.0,2
3200.0,1
3205.0,1
3210.0,2
3215.0,1
3220.0,2
3225.0,2
3230.0,2
3235.0,0
3240.0,2
3245.0,0
3250.0,1
3255.0,0
3260.0,1
3265.0,1
3270.0,1
3275.0,1
3280.0,1
3285.0,0
3290.0,1
3295.0,0
3300.0,1
3305.0,0
3310.0,1
3315.0,1
3320.0,2
3325.0,1
3330.0,2
3335.0,2
3340.0,0
3345.0,2
3350.0,0
3355.0,0
3360.0,2
3365.0,0
3370.0,2
3375.0,0
3380.0,2
3385.0,0
3390.0,0
3395.0,1
3400.0,0
3405.0,1
3410.0,1
3415.0,0
3420.0,1
3425.0,0
3430.0,2
3435.0,0
3440.0,2
3445.0,0
3450.0,2
3455.0,0
3460.0,0
3465.0,2
3470.0,0
3475.0,2
3480.0,1
3485.0,2
3490.0,1
3495.0,2
3500.0,1
3505.0,2
3510.0,1
3515.0,2
3520.0,1
3525.0,1
3530.0,1
3535.0,2
3540.0,1
3545.0,2
3550.0,0
3555.0,2
3560.0,0
3565.0,0
3570.0,1
3575.0,0
3580.0,1
3585.0,0
3590.0,1
3595.0,0
