Step,Action
2425.0,1
2430.0,5
2435.0,1
2440.0,2
2445.0,1
2450.0,2
2455.0,1
2460.0,2
2465.0,1
2470.0,0
2475.0,1
2480.0,0
2485.0,6
2490.0,0
2495.0,6
2500.0,0
2505.0,6
2510.0,0
2515.0,3
2520.0,0
2525.0,3
2530.0,6
2535.0,3
2540.0,6
2545.0,1
2550.0,6
2555.0,1
2560.0,1
2565.0,1
2570.0,4
2575.0,1
2580.0,4
2585.0,1
2590.0,4
2595.0,1
2600.0,0
2605.0,1
2610.0,0
2615.0,3
2620.0,0
2625.0,3
2630.0,0
2635.0,3
2640.0,0
2645.0,6
2650.0,0
2655.0,6
2660.0,0
2665.0,6
2670.0,0
2675.0,6
2680.0,0
2685.0,6
2690.0,0
2695.0,6
2700.0,0
2705.0,1
2710.0,0
2715.0,1
2720.0,6
2725.0,1
2730.0,6
2735.0,2
2740.0,6
2745.0,2
2750.0,4
2755.0,2
2760.0,4
2765.0,6
2770.0,4
2775.0,6
2780.0,0
2785.0,6
2790.0,0
2795.0,4
2800.0,0
2805.0,4
2810.0,4
2815.0,2
2820.0,4
2825.0,2
2830.0,1
2835.0,2
2840.0,1
2845.0,0
2850.0,1
2855.0,0
2860.0,5
2865.0,0
2870.0,5
2875.0,4
2880.0,5
2885.0,4
2890.0,0
2895.0,4
2900.0,0
2905.0,2
2910.0,0
2915.0,2
2920.0,3
2925.0,2
2930.0,3
2935.0,0
2940.0,3
2945.0,0
2950.0,2
2955.0,0
2960.0,2
2965.0,2
2970.0,3
2975.0,2
2980.0,3
2985.0,5
2990.0,3
2995.0,5
3000.0,1
3005.0,5
3010.0,1
3015.0,6
3020.0,1
3025.0,6
3030.0,1
3035.0,6
3040.0,1
3045.0,3
3050.0,1
3055.0,3
3060.0,0
3065.0,3
3070.0,0
3075.0,0
3080.0,4
3085.0,0
3090.0,4
3095.0,1
3100.0,4
3105.0,1
3110.0,5
3115.0,1
3120.0,5
3125.0,2
3130.0,5
3135.0,2
3140.0,4
3145.0,2
3150.0,4
3155.0,1
3160.0,4
3165.0,1
3170.0,5
3175.0,1
3180.0,5
3185.0,2
3190.0,5
3195.0,2
3200.0,2
3205.0,0
3210.0,2
3215.0,0
3220.0,1
3225.0,0
3230.0,1
3235.0,3
3240.0,1
3245.0,3
3250.0,3
3255.0,4
3260.0,3
3265.0,4
3270.0,4
3275.0,3
3280.0,4
3285.0,3
3290.0,5
3295.0,3
3300.0,5
3305.0,4
3310.0,5
3315.0,4
3320.0,1
3325.0,4
3330.0,1
3335.0,3
3340.0,1
3345.0,3
3350.0,5
3355.0,3
3360.0,5
3365.0,6
3370.0,5
3375.0,6
3380.0,4
3385.0,6
3390.0,4
3395.0,4
3400.0,2
3405.0,4
3410.0,2
3415.0,6
3420.0,2
3425.0,6
3430.0,6
3435.0,0
3440.0,6
3445.0,0
3450.0,5
3455.0,0
3460.0,5
3465.0,1
3470.0,5
3475.0,1
3480.0,6
3485.0,1
3490.0,6
3495.0,3
3500.0,6
3505.0,3
3510.0,1
3515.0,3
3520.0,1
3525.0,0
3530.0,1
3535.0,0
3540.0,2
3545.0,0
3550.0,2
3555.0,0
3560.0,2
3565.0,0
3570.0,5
3575.0,0
3580.0,5
3585.0,3
3590.0,5
3595.0,3
