Step,Action
2230.0,6
2235.0,4
2240.0,6
2245.0,4
2250.0,5
2255.0,4
2260.0,5
2265.0,1
2270.0,5
2275.0,1
2280.0,5
2285.0,1
2290.0,5
2295.0,5
2300.0,3
2305.0,5
2310.0,3
2315.0,4
2320.0,3
2325.0,4
2330.0,6
2335.0,4
2340.0,6
2345.0,4
2350.0,6
2355.0,4
2360.0,3
2365.0,4
2370.0,3
2375.0,6
2380.0,3
2385.0,6
2390.0,1
2395.0,6
2400.0,1
2405.0,3
2410.0,1
2415.0,3
2420.0,0
2425.0,3
2430.0,0
2435.0,6
2440.0,0
2445.0,6
2450.0,0
2455.0,6
2460.0,0
2465.0,4
2470.0,0
2475.0,4
2480.0,5
2485.0,4
2490.0,5
2495.0,1
2500.0,5
2505.0,1
2510.0,3
2515.0,1
2520.0,3
2525.0,5
2530.0,3
2535.0,5
2540.0,0
2545.0,5
2550.0,0
2555.0,3
2560.0,0
2565.0,3
2570.0,3
2575.0,4
2580.0,3
2585.0,4
2590.0,0
2595.0,4
2600.0,0
2605.0,5
2610.0,0
2615.0,5
2620.0,3
2625.0,5
2630.0,3
2635.0,0
2640.0,3
2645.0,0
2650.0,6
2655.0,0
2660.0,6
2665.0,2
2670.0,6
2675.0,2
2680.0,6
2685.0,2
2690.0,6
2695.0,0
2700.0,6
2705.0,0
2710.0,2
2715.0,0
2720.0,2
2725.0,4
2730.0,2
2735.0,4
2740.0,4
2745.0,6
2750.0,4
2755.0,6
2760.0,2
2765.0,6
2770.0,2
2775.0,2
2780.0,4
2785.0,2
2790.0,4
2795.0,3
2800.0,4
2805.0,3
2810.0,1
2815.0,3
2820.0,1
2825.0,5
2830.0,1
2835.0,5
2840.0,3
2845.0,5
2850.0,3
2855.0,2
2860.0,3
2865.0,2
2870.0,6
2875.0,2
2880.0,6
2885.0,0
2890.0,6
2895.0,0
2900.0,4
2905.0,0
2910.0,4
2915.0,1
2920.0,4
2925.0,1
2930.0,0
2935.0,1
2940.0,0
2945.0,4
2950.0,0
2955.0,4
2960.0,1
2965.0,4
2970.0,1
2975.0,3
2980.0,1
2985.0,3
2990.0,1
2995.0,3
3000.0,1
3005.0,1
3010.0,3
3015.0,1
3020.0,3
3025.0,0
3030.0,3
3035.0,0
3040.0,6
3045.0,0
3050.0,6
3055.0,3
3060.0,6
3065.0,3
3070.0,5
3075.0,3
3080.0,5
3085.0,6
3090.0,5
3095.0,6
3100.0,3
3105.0,6
3110.0,3
3115.0,2
3120.0,3
3125.0,2
3130.0,5
3135.0,2
3140.0,5
3145.0,0
3150.0,5
3155.0,0
3160.0,6
3165.0,0
3170.0,6
3175.0,2
3180.0,6
3185.0,2
3190.0,5
3195.0,2
3200.0,5
3205.0,4
3210.0,5
3215.0,4
3220.0,5
3225.0,4
3230.0,5
3235.0,1
3240.0,5
3245.0,1
3250.0,1
3255.0,1
3260.0,4
3265.0,1
3270.0,4
3275.0,5
3280.0,4
3285.0,5
3290.0,5
3295.0,5
3300.0,3
3305.0,5
3310.0,3
3315.0,5
3320.0,3
3325.0,5
3330.0,2
3335.0,5
3340.0,2
3345.0,5
3350.0,2
3355.0,5
3360.0,4
3365.0,5
3370.0,4
3375.0,4
3380.0,3
3385.0,4
3390.0,3
3395.0,1
3400.0,3
3405.0,1
3410.0,1
3415.0,1
3420.0,0
3425.0,1
3430.0,0
3435.0,1
3440.0,0
3445.0,1
3450.0,4
3455.0,1
3460.0,4
3465.0,5
3470.0,4
3475.0,5
3480.0,5
3485.0,6
3490.0,5
3495.0,6
3500.0,6
3505.0,1
3510.0,6
3515.0,1
3520.0,1
3525.0,1
3530.0,5
3535.0,1
3540.0,5
3545.0,3
3550.0,5
3555.0,3
3560.0,0
3565.0,3
3570.0,0
3575.0,5
3580.0,0
3585.0,5
3590.0,2
3595.0,5
