rank,run_id,run_dir,algorithm,reward_mode,num_layers,layer_size,total_timesteps,mean_reward,std_reward,n_steps,last_steps_used
912,stf103tv,run-20260321_152349-stf103tv,qrdqn,halt_ratio,2,16,,0.13897976813086046,0.04103635255982874,1000,100
913,fawldz07,run-20260321_151236-fawldz07,qrdqn,halt_ratio,1,64,,0.13896994840894086,0.039841536293626176,1000,100
914,2wz79p2o,run-20260321_150052-2wz79p2o,qrdqn,halt_ratio,1,16,,0.13891051797916038,0.0530827218660971,1000,100
915,hyy8acer,run-20260321_150112-hyy8acer,qrdqn,halt_ratio,1,32,,0.13822380920894914,0.03742073564289537,1000,100
916,2vw3hak6,run-20260321_150610-2vw3hak6,qrdqn,halt_ratio,1,32,,0.13786146947418265,0.04354809401779435,1000,100
917,f0ynfsdd,run-20260321_150618-f0ynfsdd,qrdqn,halt_ratio,1,64,,0.13779992868412624,0.03542752177404955,1000,100
918,4iuqmplp,run-20260321_155547-4iuqmplp,qrdqn,halt_ratio,3,64,,0.13709804485180666,0.040844426246188906,1000,100
919,g4h2fdil,run-20260321_155547-g4h2fdil,qrdqn,halt_ratio,3,64,,0.13695792500802306,0.03552877144320166,1000,100
920,dtn0rwg9,run-20260321_155547-dtn0rwg9,qrdqn,halt_ratio,3,64,,0.13695019240311035,0.03394250709696089,1000,100
921,q8u5zlc0,run-20260321_150042-q8u5zlc0,qrdqn,halt_ratio,1,16,,0.13683849917361968,0.037067955565614374,1000,100
922,upkgvhlx,run-20260321_152356-upkgvhlx,qrdqn,halt_ratio,2,32,,0.13662100692991283,0.03994549201891613,1000,100
923,no7taqp1,run-20260321_155547-no7taqp1,qrdqn,halt_ratio,3,32,,0.13645280892421063,0.0396064078908432,1000,100
924,vvi3c9j8,run-20260321_151303-vvi3c9j8,qrdqn,halt_ratio,1,128,,0.13643947069101425,0.036969956659740684,1000,100
925,fgkoehxn,run-20260321_150633-fgkoehxn,qrdqn,halt_ratio,1,64,,0.13635258642801681,0.03234438168471046,1000,100
926,995eax1n,run-20260321_152404-995eax1n,qrdqn,halt_ratio,2,32,,0.13591581940301367,0.03288947231772651,1000,100
927,n5mtfvwo,run-20260321_152938-n5mtfvwo,qrdqn,halt_ratio,2,64,,0.13580849903100842,0.0417228477997234,1000,100
928,nyopetlb,run-20260321_151251-nyopetlb,qrdqn,halt_ratio,1,128,,0.13565139584008368,0.03352369433399022,1000,100
929,lwu1txpk,run-20260321_150100-lwu1txpk,qrdqn,halt_ratio,1,16,,0.1346499951053439,0.03689272815097823,1000,100
930,4k4d796h,run-20260321_155547-4k4d796h,qrdqn,halt_ratio,3,32,,0.13453204725571205,0.03062996017248759,1000,100
931,h4ojpkd3,run-20260321_153442-h4ojpkd3,qrdqn,halt_ratio,2,128,,0.1345299119032178,0.03664689833037877,1000,100
932,o5afxcir,run-20260321_150602-o5afxcir,qrdqn,halt_ratio,1,32,,0.13425212708330414,0.03431816059553361,1000,100
933,kxsg7jfo,run-20260321_172300-kxsg7jfo,dqn,halt_ratio,1,8,,0.13420936754489796,0.031123995152235365,1000,100
934,bpbac8af,run-20260321_151245-bpbac8af,qrdqn,halt_ratio,1,128,,0.1341025936477761,0.035341729391674355,1000,100
935,b7ainmo7,run-20260321_155547-b7ainmo7,qrdqn,halt_ratio,3,128,,0.13333219090229761,0.02970700659863856,1000,100
936,2gbfru40,run-20260321_155547-2gbfru40,qrdqn,halt_ratio,3,32,,0.13330516894823208,0.03170977252785128,1000,100
937,6nnlnfo5,run-20260321_155547-6nnlnfo5,qrdqn,halt_ratio,3,128,,0.13327032413385062,0.03391167152253696,1000,100
938,kae38kt9,run-20260321_145526-kae38kt9,qrdqn,halt_ratio,1,8,,0.13286246540295502,0.029240564754348705,1000,100
939,cco77ew1,run-20260321_154033-cco77ew1,qrdqn,halt_ratio,3,16,,0.13283864333264916,0.03854968325436186,1000,100
940,vdlcws3g,run-20260321_152932-vdlcws3g,qrdqn,halt_ratio,2,64,,0.13250097006976147,0.04381586383953438,1000,100
941,kmy6ci6t,run-20260321_155547-kmy6ci6t,qrdqn,halt_ratio,3,128,,0.13229367334971665,0.032880348050200035,1000,100
942,kswxfj9u,run-20260321_172841-kswxfj9u,dqn,halt_ratio,2,8,,0.13216466016225656,0.03180137179394225,1000,100
943,ywn9mviw,run-20260321_152925-ywn9mviw,qrdqn,halt_ratio,2,64,,0.13204190484119108,0.029498813005185736,1000,100
944,k0a2zxru,run-20260321_151829-k0a2zxru,qrdqn,halt_ratio,2,16,,0.1314025969540151,0.028478330043117197,1000,100
945,ruvwqdzq,run-20260321_155547-ruvwqdzq,qrdqn,halt_ratio,3,16,,0.13129059151975575,0.03352079401044624,1000,100
946,2y8g523z,run-20260321_153446-2y8g523z,qrdqn,halt_ratio,2,128,,0.13117372255262463,0.025036532680714745,1000,100
947,t71n0u64,run-20260321_145536-t71n0u64,qrdqn,halt_ratio,1,8,,0.1308655917914794,0.03557359187063006,1000,100
948,q67zcb2i,run-20260321_154015-q67zcb2i,qrdqn,halt_ratio,3,16,,0.13059506101287802,0.038809563188425544,1000,100
949,spm0qd0p,run-20260321_153456-spm0qd0p,qrdqn,halt_ratio,3,8,,0.13007720056404015,0.047532134036874105,1000,100
950,250sdd91,run-20260321_152339-250sdd91,qrdqn,halt_ratio,2,16,,0.12948130316273035,0.02626290179005347,1000,100
951,bp3uhq28,run-20260321_145544-bp3uhq28,qrdqn,halt_ratio,1,8,,0.12874044589244737,0.019909381662957543,1000,100
952,6k9xqbfu,run-20260321_154006-6k9xqbfu,qrdqn,halt_ratio,3,8,,0.1263851049787403,0.03141733397221282,1000,100
953,4tq7y54j,run-20260321_154007-4tq7y54j,qrdqn,halt_ratio,3,8,,0.12481936631406133,0.02666643951990105,1000,100
954,01xan9nm,run-20260321_151821-01xan9nm,qrdqn,halt_ratio,2,8,,0.12426244379810474,0.025660228230420544,1000,100
955,6b13talq,run-20260321_151813-6b13talq,qrdqn,halt_ratio,2,8,,0.12331369473748835,0.029013528038013204,1000,100
956,33a1mbjv,run-20260321_151803-33a1mbjv,qrdqn,halt_ratio,2,8,,0.1219846990007525,0.018686600509212937,1000,100
